# BUSCO version is: 5.7.1 
# The lineage dataset is: aves_odb10 (Creation date: 2024-01-08, number of genomes: 62, number of BUSCOs: 8338)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
5275at8782	Complete	scaffold10	6525030	6630898	+	1690.6	867	https://v10-1.orthodb.org/?query=5275at8782	WD40 repeat
5278at8782	Complete	scaffold376	417510	389276	-	2095.7	993	https://v10-1.orthodb.org/?query=5278at8782	Condensin complex subunit 1, C-terminal
5292at8782	Complete	scaffold24	1579185	1596030	+	1867.1	889	https://v10-1.orthodb.org/?query=5292at8782	HEAT repeat
5299at8782	Fragmented	scaffold44	534575	525829	-	1175.4	516	https://v10-1.orthodb.org/?query=5299at8782	Lethal giant larvae homologue 2
5300at8782	Complete	scaffold35	658730	739071	+	1731.7	880	https://v10-1.orthodb.org/?query=5300at8782	Protein kinase domain
5305at8782	Complete	scaffold510	78669	94061	+	1727.1	837	https://v10-1.orthodb.org/?query=5305at8782	Protein kinase domain
5307at8782	Complete	scaffold197	318713	279387	-	1983.2	944	https://v10-1.orthodb.org/?query=5307at8782	EF-hand domain
5316at8782	Complete	scaffold341	2353	49833	+	1511.8	733	https://v10-1.orthodb.org/?query=5316at8782	Ankyrin repeat
5321at8782	Complete	scaffold598	188515	154966	-	1809.8	827	https://v10-1.orthodb.org/?query=5321at8782	Zinc finger, CCCH-type
5328at8782	Complete	scaffold208	121124	91329	-	2411.1	1029	https://v10-1.orthodb.org/?query=5328at8782	zinc finger E-box-binding homeobox 2
5330at8782	Complete	scaffold17	7666818	7660685	-	1943.5	830	https://v10-1.orthodb.org/?query=5330at8782	Phosphoinositide-specific phospholipase C, EF-hand-like domain
5332at8782	Complete	scaffold499	98370	134921	+	1680.7	794	https://v10-1.orthodb.org/?query=5332at8782	EGF domain
5333at8782	Complete	scaffold48	2081638	2063511	-	1894.4	886	https://v10-1.orthodb.org/?query=5333at8782	Glycoside hydrolase family 1
5338at8782	Fragmented	scaffold568	233155	291386	+	1143.7	592	https://v10-1.orthodb.org/?query=5338at8782	IQ domain-containing protein H
5341at8782	Complete	scaffold121	1889429	1841153	-	2049.7	994	https://v10-1.orthodb.org/?query=5341at8782	homeodomain-interacting protein kinase 3
5349at8782	Complete	scaffold149	797325	833719	+	1948.0	955	https://v10-1.orthodb.org/?query=5349at8782	EGF-like domain
5355at8782	Complete	scaffold370	281664	243067	-	1595.9	829	https://v10-1.orthodb.org/?query=5355at8782	Protein kinase domain
5372at8782	Complete	scaffold489	253477	158854	-	1897.7	982	https://v10-1.orthodb.org/?query=5372at8782	regulator of G-protein signaling 22
5374at8782	Complete	scaffold338	140309	130154	-	1905.8	902	https://v10-1.orthodb.org/?query=5374at8782	GPI ethanolamine phosphate transferase 3
5382at8782	Complete	scaffold614	191294	165537	-	1363.8	684	https://v10-1.orthodb.org/?query=5382at8782	RNA-binding protein 20
5393at8782	Complete	scaffold381	478771	452196	-	1721.3	823	https://v10-1.orthodb.org/?query=5393at8782	Ankyrin repeat
5397at8782	Complete	scaffold114	2042842	2022766	-	1785.3	849	https://v10-1.orthodb.org/?query=5397at8782	Zinc finger C2H2-type
5402at8782	Complete	scaffold170	577915	647187	+	1951.5	877	https://v10-1.orthodb.org/?query=5402at8782	Phosphoinositide-specific phospholipase C, EF-hand-like domain
5403at8782	Complete	scaffold99	2187869	2192763	+	2066.7	1005	https://v10-1.orthodb.org/?query=5403at8782	Zinc finger C2H2-type
5404at8782	Complete	scaffold177	419834	437534	+	1814.1	886	https://v10-1.orthodb.org/?query=5404at8782	DNA2/NAM7 helicase, AAA domain
5407at8782	Complete	scaffold99	1338290	1299026	-	2008.4	908	https://v10-1.orthodb.org/?query=5407at8782	PKD/REJ-like domain
5418at8782	Complete	scaffold81	1192604	1350210	+	1700.8	848	https://v10-1.orthodb.org/?query=5418at8782	cadherin-like and PC-esterase domain-containing protein 1
5419at8782	Complete	scaffold563	285491	299943	+	1549.9	769	https://v10-1.orthodb.org/?query=5419at8782	serine/threonine-protein kinase 11-interacting protein
5423at8782	Complete	scaffold81	1793949	1769436	-	1769.0	804	https://v10-1.orthodb.org/?query=5423at8782	Alanine dehydrogenase/pyridine nucleotide transhydrogenase, NAD(H)-binding domain
5434at8782	Complete	scaffold109	3752279	3724692	-	1910.3	960	https://v10-1.orthodb.org/?query=5434at8782	PDZ domain
5435at8782	Complete	scaffold923	64315	31498	-	1587.3	710	https://v10-1.orthodb.org/?query=5435at8782	DNA topoisomerase, type IA, central
5436at8782	Complete	scaffold79	1970518	1919550	-	1798.7	814	https://v10-1.orthodb.org/?query=5436at8782	Peptidase M16, C-terminal
5441at8782	Complete	scaffold537	94231	57406	-	1852.0	909	https://v10-1.orthodb.org/?query=5441at8782	Myelin gene regulatory factor C-terminal domain 1
5442at8782	Complete	scaffold24	3433372	3488991	+	2232.6	1260	https://v10-1.orthodb.org/?query=5442at8782	Protein kinase domain
5448at8782	Complete	scaffold346	92797	248374	+	2626.2	1363	https://v10-1.orthodb.org/?query=5448at8782	Collagen triple helix repeat
5459at8782	Complete	scaffold85	250424	322400	+	1630.2	756	https://v10-1.orthodb.org/?query=5459at8782	Ionotropic glutamate receptor
5462at8782	Complete	scaffold285	620076	631410	+	1820.4	860	https://v10-1.orthodb.org/?query=5462at8782	Dis3-like cold-shock domain 2
5467at8782	Duplicated	scaffold909	43380	52512	+	1866.4	966	https://v10-1.orthodb.org/?query=5467at8782	CARD domain
5467at8782	Duplicated	scaffold9	8152885	8161584	+	1872.3	936	https://v10-1.orthodb.org/?query=5467at8782	CARD domain
5468at8782	Complete	scaffold6	6531648	6534900	+	1623.3	895	https://v10-1.orthodb.org/?query=5468at8782	zinc finger protein 518B
5471at8782	Complete	scaffold10	6966051	6986026	+	1812.9	877	https://v10-1.orthodb.org/?query=5471at8782	Protein FAM214/SPAC3H8.04, C-terminal
5478at8782	Complete	scaffold38	927908	893730	-	2227.0	971	https://v10-1.orthodb.org/?query=5478at8782	Protocadherin
5479at8782	Complete	scaffold443	326690	314107	-	1788.2	875	https://v10-1.orthodb.org/?query=5479at8782	Helicase-associated domain
5488at8782	Complete	scaffold435	392679	443921	+	1785.2	769	https://v10-1.orthodb.org/?query=5488at8782	WD40 repeat
5497at8782	Complete	scaffold168	1441816	1444987	+	1802.5	886	https://v10-1.orthodb.org/?query=5497at8782	Zinc finger and BTB domain-containing protein 21
5500at8782	Complete	scaffold562	63370	85949	+	1464.3	664	https://v10-1.orthodb.org/?query=5500at8782	Thrombospondin type-1 (TSP1) repeat
5509at8782	Complete	scaffold19	5457664	5418751	-	1653.3	835	https://v10-1.orthodb.org/?query=5509at8782	C2 domain
5512at8782	Complete	scaffold56	1842900	1820209	-	1607.1	828	https://v10-1.orthodb.org/?query=5512at8782	myb-binding protein 1A
5520at8782	Complete	scaffold87	352095	372905	+	1703.5	796	https://v10-1.orthodb.org/?query=5520at8782	Zinc finger, CCCH-type
5535at8782	Complete	scaffold107	3228021	3338949	+	1767.8	822	https://v10-1.orthodb.org/?query=5535at8782	Integrin alpha-2
5537at8782	Complete	scaffold185	894474	870699	-	1793.5	978	https://v10-1.orthodb.org/?query=5537at8782	claspin
5545at8782	Complete	scaffold198	1133140	1187331	+	1731.5	814	https://v10-1.orthodb.org/?query=5545at8782	PHD finger protein 20-like protein 1
5557at8782	Complete	scaffold723	38027	7797	-	2140.9	934	https://v10-1.orthodb.org/?query=5557at8782	Cation-transporting P-type ATPase, C-terminal
5562at8782	Complete	scaffold132	467966	505353	+	2164.2	958	https://v10-1.orthodb.org/?query=5562at8782	teashirt homolog 1
5570at8782	Complete	scaffold252	695823	663629	-	1584.8	721	https://v10-1.orthodb.org/?query=5570at8782	Glycine cleavage system P protein
5578at8782	Complete	scaffold8	8508445	8460345	-	1724.5	793	https://v10-1.orthodb.org/?query=5578at8782	UPF0577 protein KIAA1324-like homolog
5585at8782	Complete	scaffold137	924010	893911	-	1359.4	627	https://v10-1.orthodb.org/?query=5585at8782	Ionotropic glutamate receptor
5590at8782	Complete	scaffold23	2003600	1975502	-	1811.7	999	https://v10-1.orthodb.org/?query=5590at8782	structural maintenance of chromosomes protein 6
5595at8782	Complete	scaffold381	175560	152539	-	1975.2	900	https://v10-1.orthodb.org/?query=5595at8782	Phosphatidylinositol 3-kinase, C2 domain
5597at8782	Complete	scaffold67	2068432	2047177	-	1857.4	850	https://v10-1.orthodb.org/?query=5597at8782	Dermatan-sulfate epimerase
5598at8782	Complete	scaffold69	5474367	5436862	-	1647.7	822	https://v10-1.orthodb.org/?query=5598at8782	ALS2 C-terminal-like protein
5600at8782	Complete	scaffold609	43204	77256	+	1891.7	864	https://v10-1.orthodb.org/?query=5600at8782	DENN domain-containing protein 2A
5603at8782	Complete	scaffold330	197731	221841	+	1518.5	869	https://v10-1.orthodb.org/?query=5603at8782	Mad3/Bub1 homology region 1
5606at8782	Complete	scaffold157	2240084	2203505	-	1445.7	695	https://v10-1.orthodb.org/?query=5606at8782	C2 domain
5607at8782	Complete	scaffold79	86266	93059	+	2458.1	1300	https://v10-1.orthodb.org/?query=5607at8782	Protein of unknown function DUF4553
5608at8782	Complete	scaffold165	140457	134553	-	833.8	467	https://v10-1.orthodb.org/?query=5608at8782	Pleckstrin homology domain
5621at8782	Complete	scaffold544	17286	6612	-	1762.0	856	https://v10-1.orthodb.org/?query=5621at8782	Glycosyl hydrolase family 38, C-terminal
5622at8782	Complete	scaffold298	591104	521543	-	1789.2	875	https://v10-1.orthodb.org/?query=5622at8782	DNA repair protein Crb2, Tudor domain
5624at8782	Complete	scaffold6	5532256	5589627	+	2007.1	1069	https://v10-1.orthodb.org/?query=5624at8782	Limbin
5626at8782	Complete	scaffold39	264295	339681	+	1903.5	850	https://v10-1.orthodb.org/?query=5626at8782	Helicase, C-terminal
5630at8782	Complete	scaffold437	377646	433560	+	1728.3	899	https://v10-1.orthodb.org/?query=5630at8782	TELO2-interacting protein 1 homolog
5631at8782	Complete	scaffold190	136373	120587	-	1683.5	840	https://v10-1.orthodb.org/?query=5631at8782	Pentraxin-related
5637at8782	Complete	scaffold328	321004	302725	-	1938.6	960	https://v10-1.orthodb.org/?query=5637at8782	Hamartin
5640at8782	Complete	scaffold32	1101994	1089127	-	1921.9	925	https://v10-1.orthodb.org/?query=5640at8782	Zinc finger C2H2-type
5645at8782	Complete	scaffold17	16813110	16798633	-	1752.5	823	https://v10-1.orthodb.org/?query=5645at8782	SH3 domain
5649at8782	Complete	scaffold18	6593252	6557091	-	1687.5	818	https://v10-1.orthodb.org/?query=5649at8782	protein FAM160A1
5650at8782	Complete	scaffold223	258004	238994	-	1294.4	603	https://v10-1.orthodb.org/?query=5650at8782	Ephrin receptor, transmembrane domain
5653at8782	Complete	scaffold35	3776922	3803715	+	1685.6	792	https://v10-1.orthodb.org/?query=5653at8782	Methionyl/Leucyl tRNA synthetase
5656at8782	Complete	scaffold188	407926	322776	-	1366.6	640	https://v10-1.orthodb.org/?query=5656at8782	Glycoside hydrolase family 1
5660at8782	Complete	scaffold315	303965	198755	-	1736.2	799	https://v10-1.orthodb.org/?query=5660at8782	reversion-inducing cysteine-rich protein with Kazal motifs
5664at8782	Complete	scaffold278	793766	757201	-	2019.7	890	https://v10-1.orthodb.org/?query=5664at8782	GPCR family 3, C-terminal
5666at8782	Complete	scaffold457	148291	175935	+	1591.4	769	https://v10-1.orthodb.org/?query=5666at8782	integrator complex subunit 8
5667at8782	Complete	scaffold47	1876663	1824125	-	1964.6	840	https://v10-1.orthodb.org/?query=5667at8782	Family with sequence similarity 120A
5673at8782	Complete	scaffold336	163015	145486	-	1897.4	919	https://v10-1.orthodb.org/?query=5673at8782	rho GTPase-activating protein 20-like
5676at8782	Complete	scaffold315	182079	190484	+	1827.3	924	https://v10-1.orthodb.org/?query=5676at8782	ADNP homeobox protein 2
5679at8782	Complete	scaffold638	8876	15975	+	1938.5	1044	https://v10-1.orthodb.org/?query=5679at8782	Zinc finger C2H2-type
5683at8782	Complete	scaffold154	1277283	1250148	-	1816.5	1004	https://v10-1.orthodb.org/?query=5683at8782	Carbohydrate binding module family 25
5684at8782	Complete	scaffold88	1454992	1532968	+	1365.6	891	https://v10-1.orthodb.org/?query=5684at8782	microtubule-associated tumor suppressor 1 isoform X1
5690at8782	Complete	scaffold63	397093	380056	-	1887.7	934	https://v10-1.orthodb.org/?query=5690at8782	ubiquitin carboxyl-terminal hydrolase 8 isoform X1
5692at8782	Complete	scaffold171	145349	87991	-	1746.6	890	https://v10-1.orthodb.org/?query=5692at8782	PDZ domain
5697at8782	Complete	scaffold75	3042873	2919164	-	2001.4	953	https://v10-1.orthodb.org/?query=5697at8782	tubulin-specific chaperone D
5699at8782	Complete	scaffold2	6180763	6160617	-	1474.6	785	https://v10-1.orthodb.org/?query=5699at8782	Anillin homology domain
5702at8782	Complete	scaffold9	3979347	3949480	-	1965.7	983	https://v10-1.orthodb.org/?query=5702at8782	otoancorin
5707at8782	Complete	scaffold369	363073	351310	-	1643.6	895	https://v10-1.orthodb.org/?query=5707at8782	G-patch domain
5725at8782	Complete	scaffold48	2083289	2140834	+	1887.6	954	https://v10-1.orthodb.org/?query=5725at8782	DNA replication factor RFC1, C-terminal
5730at8782	Complete	scaffold322	515658	606002	+	1784.9	873	https://v10-1.orthodb.org/?query=5730at8782	armadillo repeat-containing protein 4
5737at8782	Complete	scaffold10	7453267	7473650	+	1850.5	892	https://v10-1.orthodb.org/?query=5737at8782	AP-4 complex subunit epsilon-1
5738at8782	Complete	scaffold427	199057	155033	-	1906.8	950	https://v10-1.orthodb.org/?query=5738at8782	Protein kinase domain
5745at8782	Complete	scaffold131	85325	65749	-	1532.1	740	https://v10-1.orthodb.org/?query=5745at8782	Gamma tubulin complex component, C-terminal
5747at8782	Complete	scaffold30	5104743	5118647	+	1646.5	765	https://v10-1.orthodb.org/?query=5747at8782	Alanine--tRNA ligase, cytoplasmic
5759at8782	Complete	scaffold34	5005815	5024559	+	1762.4	940	https://v10-1.orthodb.org/?query=5759at8782	WD40 repeat
5764at8782	Complete	scaffold573	9499	36097	+	1280.7	724	https://v10-1.orthodb.org/?query=5764at8782	Tudor domain
5778at8782	Complete	scaffold537	175898	135756	-	1706.2	825	https://v10-1.orthodb.org/?query=5778at8782	Fungal lipase-like domain
5785at8782	Complete	scaffold16	271936	299972	+	2211.0	1109	https://v10-1.orthodb.org/?query=5785at8782	PDZ domain
5787at8782	Complete	scaffold270	1183113	1143113	-	1836.6	867	https://v10-1.orthodb.org/?query=5787at8782	Helicase/UvrB, N-terminal
5790at8782	Complete	scaffold601	225871	262723	+	1701.9	775	https://v10-1.orthodb.org/?query=5790at8782	Integrator complex subunit 4
5791at8782	Complete	scaffold416	272513	307226	+	1753.2	850	https://v10-1.orthodb.org/?query=5791at8782	Myelin transcription factor 1
5793at8782	Missing
5797at8782	Complete	scaffold116	2390528	2406048	+	2053.3	1171	https://v10-1.orthodb.org/?query=5797at8782	synemin
5798at8782	Complete	scaffold265	1358092	1385125	+	1638.8	743	https://v10-1.orthodb.org/?query=5798at8782	Translation elongation factor EFG/EF2, domain IV
5809at8782	Complete	scaffold263	829796	800288	-	1379.8	634	https://v10-1.orthodb.org/?query=5809at8782	Guanylate cyclase
5815at8782	Complete	scaffold10	1290542	1263471	-	1757.6	821	https://v10-1.orthodb.org/?query=5815at8782	iron-responsive element-binding protein 2
5819at8782	Complete	scaffold17	13447198	13541460	+	1571.5	715	https://v10-1.orthodb.org/?query=5819at8782	RGS domain
5837at8782	Complete	scaffold806	54287	79991	+	2249.9	1183	https://v10-1.orthodb.org/?query=5837at8782	Serine-threonine/tyrosine-protein kinase, catalytic domain
5845at8782	Complete	scaffold84633	2124748	2129614	+	2024.9	891	https://v10-1.orthodb.org/?query=5845at8782	Pep3/Vps18/deep orange
5852at8782	Complete	scaffold495	13331	42995	+	1811.2	934	https://v10-1.orthodb.org/?query=5852at8782	meiosis inhibitor protein 1
5853at8782	Complete	scaffold24	3653417	3650219	-	1513.7	829	https://v10-1.orthodb.org/?query=5853at8782	gem-associated protein 4
5855at8782	Complete	scaffold53	1903334	1885754	-	1995.7	852	https://v10-1.orthodb.org/?query=5855at8782	Exportin-2, central domain
5859at8782	Complete	scaffold22	4279442	4297281	+	1675.4	790	https://v10-1.orthodb.org/?query=5859at8782	CAP Gly-rich domain
5868at8782	Complete	scaffold78	857902	836530	-	1960.0	856	https://v10-1.orthodb.org/?query=5868at8782	Exportin-1/Importin-beta-like
5879at8782	Complete	scaffold191	1325438	1527143	+	1524.9	674	https://v10-1.orthodb.org/?query=5879at8782	ERAP1-like C-terminal domain
5883at8782	Complete	scaffold67	889831	935479	+	1770.3	913	https://v10-1.orthodb.org/?query=5883at8782	MCM domain
5885at8782	Complete	scaffold78	1708728	1638159	-	1812.9	816	https://v10-1.orthodb.org/?query=5885at8782	ubiquitin carboxyl-terminal hydrolase 15
5896at8782	Complete	scaffold17	3663203	3780985	+	1854.5	951	https://v10-1.orthodb.org/?query=5896at8782	Protein kinase domain
5906at8782	Complete	scaffold97	2814909	2848900	+	1935.5	874	https://v10-1.orthodb.org/?query=5906at8782	importin-9
5908at8782	Complete	scaffold639	213956	196716	-	1676.3	801	https://v10-1.orthodb.org/?query=5908at8782	protein SMG5
5909at8782	Complete	scaffold32	1646426	1649507	+	1819.6	840	https://v10-1.orthodb.org/?query=5909at8782	Teashirt 2
5911at8782	Complete	scaffold27	5705408	5717996	+	1657.0	808	https://v10-1.orthodb.org/?query=5911at8782	DEAD/DEAH box helicase domain
5917at8782	Complete	scaffold401	349037	365704	+	979.5	504	https://v10-1.orthodb.org/?query=5917at8782	pogo transposable element with ZNF domain
5919at8782	Complete	scaffold123	1962909	1979781	+	2133.9	1105	https://v10-1.orthodb.org/?query=5919at8782	NFRKB winged helix-like domain
5920at8782	Complete	scaffold499	315346	375158	+	1735.7	887	https://v10-1.orthodb.org/?query=5920at8782	dDENN domain
5923at8782	Complete	scaffold85	1742858	1718337	-	1753.8	1061	https://v10-1.orthodb.org/?query=5923at8782	structural maintenance of chromosomes protein 2
5927at8782	Complete	scaffold574	90414	101579	+	1562.2	752	https://v10-1.orthodb.org/?query=5927at8782	ER membrane protein complex subunit 1
5928at8782	Complete	scaffold53	2883751	2926600	+	1932.9	916	https://v10-1.orthodb.org/?query=5928at8782	Protein kinase C-binding protein 1
5936at8782	Complete	scaffold39	3197245	3287650	+	1626.0	803	https://v10-1.orthodb.org/?query=5936at8782	importin-11
5938at8782	Complete	scaffold139	686759	705895	+	1635.8	852	https://v10-1.orthodb.org/?query=5938at8782	Serine-threonine/tyrosine-protein kinase, catalytic domain
5940at8782	Complete	scaffold174	859224	743017	-	2194.0	1073	https://v10-1.orthodb.org/?query=5940at8782	filamin-A-interacting protein 1
5943at8782	Complete	scaffold82	684050	735893	+	1924.8	847	https://v10-1.orthodb.org/?query=5943at8782	Clathrin adaptor, alpha-adaptin, appendage, C-terminal subdomain
5944at8782	Complete	scaffold300	373801	395352	+	1856.0	797	https://v10-1.orthodb.org/?query=5944at8782	Exostosin, GT47 domain
5948at8782	Complete	scaffold72	2819789	2793917	-	1836.4	868	https://v10-1.orthodb.org/?query=5948at8782	Dual specificity phosphatase, catalytic domain
5949at8782	Complete	scaffold16	3710025	3734994	+	1678.9	790	https://v10-1.orthodb.org/?query=5949at8782	Plk4, second cryptic polo-box domain
5957at8782	Complete	scaffold349	85861	58652	-	1883.6	828	https://v10-1.orthodb.org/?query=5957at8782	Inter-alpha-trypsin inhibitor heavy chain, C-terminal
